"Game Reference Key","Notes","Displayed Text","Alternate Text","Frequency","Requires Suffix","Misc.",
"3b1fd60a-bfcc-4e5b-993b-4f4c6f127aa1",,"Ach, ano. Zřejmě ji naposledy měli v |sidejob.hotel.location| kolem |sidejob.stolenfrom.time12|. Pokud jste ji někde viděli, přineste ji na recepci. Zmínili odměnu...",,,,"17:10 14/06/2023",
"91902107-441d-4e3b-a07c-1fc348c0b766",,"Našli jste ji? Host bude potěšen. Tady je odměna, jak bylo slíbeno.",,,,"17:05 14/06/2023",
"bbcc026a-51e8-4f90-adc7-90eafa16a3fa",,"Ihned informuji hosta. Tady, nechal/a odměnu pro případ, že by ji někdo našel.",,,,"17:06 14/06/2023",
"504e08c7-8ebb-4a93-95aa-561ccff1613d","LOC_IGNORE",,,,,"17:09 14/06/2023",
"1da050b6-be85-452e-9295-c13c78851666",,"Jsem tady kvůli té ztracené věci...",,,,"17:11 14/06/2023",
"a34c9f5f-e491-4050-b05c-11fad89fb90c",,"Jaké pokoje máte k dispozici?",,,,"16:46 16/08/2023",
"08c1efbe-0545-4288-bcfc-c67d2049e6c5",,"Chtěl/a bych zaplatit účet...",,,,"17:12 14/06/2023",
"c3d163e6-1872-44c0-bf5e-13603411e754",,"Nemůžu zaplatit účet...",,,,"17:13 14/06/2023",
"cabb2808-47b5-4ba1-aaa2-c8d22bf53067",,"Hledám hotelového hosta...",,,,"17:13 14/06/2023",
"3bbb1640-1212-4335-9eb5-0c4a4f192fe2",,"Vítejte v |job.employer.name|. Chcete si zarezervovat pokoj?",,,,"14:06 17/08/2023",
"09242e5b-96f4-4266-a219-056d904f7118",,"Děkujeme, že jste bydleli v |job.employer.location.building|",,,,"16:06 15/08/2023",
"a9004981-b31d-4ce4-8c13-0bf8b12264da",,"Pokud nezaplatíte, budeme muset zabavit pokoj a veškeré věci. To je firemní politika.",,,,"17:18 14/06/2023",
"853cc1f2-82e0-4a9f-b7ed-2c2834f02fa6",,"Obávám se, že nemohu sdělit jména našich hostů",,,,"17:18 14/06/2023",
"780345fa-e113-469b-8512-78407340f43e",,"Omlouvám se, je to proti firemní politice",,,,"17:20 14/06/2023",
"964a6a70-7219-48a3-9d33-b46a654c03b4",,"Kdybych ti to řekl/a, mohl/a bych přijít o práci…\rl",,,,"17:20 14/06/2023",
"2d06640d-d101-4929-9815-f99f27d514da",,"\rNemám povoleno sdílet tyto informace\r",,,,"17:20 14/06/2023",
"4d5f9ff8-f227-4d83-80cf-4a4550848e3e",,"Obávám se, že to je důvěrné",,,,"17:20 14/06/2023",
"c4aa1c5e-a0ca-4565-afb3-2b7f3115ac04",,"Jména hostů jsou uložena v hotelové knize. Mohu vám vydat dočasnou hostovskou kartu, abyste se podívali, ale pokud se vás někdo zeptá, co děláte, jste na to sám/sama",,,,"17:21 14/06/2023",
"3578a426-dc3c-438f-901a-21c1a5230bba",,"Máte žízeň?\r\n\r\nProč nenavštívit náš úžasný střešní bar a ochutnat naše speciální koktejly?\r\n\r\nUvolněte se s Uncle Eden nebo si vychutnejte perlivou Rejuvenation Fizz.\r\n\r\nPřidejte se k nám a vdechněte tomu VYSOKÝ život.\r\n\r\nExkluzivní bar přístupný pro hosty s úrovní sociálního kreditu 6 nebo vyšší.",,,,"17:23 14/06/2023",
"7fdab392-769e-4953-9a60-671c1be076e4",,"Zdvořilé oznámení:\r\n\r\nProsím, nenechávejte boty bez dozoru.\r\n\r\nS nejlepšími přáními,\r\n\r\nVedení",,,,"17:24 14/06/2023",
"b4e8f892-1a3e-443b-a4df-3dd2945e0434",,"Jak se máš?",,,,"16:16 15/06/2023",
"8d6d6fee-ebae-4612-821f-7a39138c7051",,"Co si myslíš o vrahovi?",,,,"16:16 15/06/2023",
"eb193733-69c8-4d42-93f3-7333a1f3c972",,"Stále to samé\r",,,,"16:18 15/06/2023",
"f3315790-3279-4444-bc61-f791fdfd70e0",,"Jen se snažím přežít den\r",,,,"16:18 15/06/2023",
"c9c19fd2-8afa-4296-a1a6-0261efc93db2",,"Měl jsem lepší roky\r",,,,"16:18 15/06/2023",
"748d94b0-12a7-4548-90e7-eebe5dde5278",,"Tak nějak\r",,,,"16:18 15/06/2023",
"1aa56d1b-fe38-4311-8022-69c9da509ffe",,"Mohlo by být hůř, myslím\r",,,,"16:19 15/06/2023",
"c112a529-76dd-40b0-b592-de5cc5ac2ef1",,"Co tě to zajímá?\r",,,,"16:19 15/06/2023",
"0d6c3b03-aeb2-4360-acd3-1839c0e6d260",,"Bylo mi líp, než jsi mi stál v cestě\r",,,,"16:40 15/06/2023",
"eebeff3d-f25a-4ab4-a26b-40a2053d35cd",,"Vypadá to, že si chci povídat?\r",,,,"16:42 15/06/2023",
"10e3ddc7-9d79-41c4-8624-8a375fc56e3e",,"Ztrať se\r",,,,"16:43 15/06/2023",
"b872420b-0432-4bdf-aaac-bec9683b1291",,"Jsem v pořádku",,,,"16:44 15/06/2023",
"121195e4-be9c-4aa0-88d6-f0c994a08b56",,"Snažím se ze všech sil, víš\r",,,,"16:45 15/06/2023",
"ed1969ec-14e7-49af-9a83-8ffc90c5ed4e",,"Jen vděčný, že žiju",,,,"16:47 15/06/2023",
"11629661-aad1-4bdd-83f7-06ef46c715e3",,"Užívám si další den v ráji\r",,,,"16:49 15/06/2023",
"97be6367-b6ab-400e-bbb1-2615c97065d4",,"\rMohlo by být hůř. Mohl jsem být mrtvý\r",,,,"16:51 15/06/2023",
"2669843c-163e-4fdd-8610-ba7b71f114c4",,"Hrozně, díky za optání",,,,"16:52 15/06/2023",
"21bfd7f5-6169-4393-9f5b-36e5801d5688",,"Není to tak dobré, všechno bolí\r",,,,"16:54 15/06/2023",
"38c0b371-45af-4371-a879-886a13f879b0",,"Bylo by mi líp, kdyby fungovaly prášky proti bolesti\r",,,,"16:56 15/06/2023",
"92d7a517-0a38-4da0-94e4-2fd3d60cfecb",,"Bylo by mi líp, kdybych mohl spát",,,,"16:57 15/06/2023",
"6c904e3b-1457-42e0-998d-4ec1957572a7",,"Není to tak dobré",,,,"16:58 15/06/2023",
"4d7a3ed2-3523-450d-bf92-0a87d4df0281",,"Nechci mluvit o sobě\r",,,,"16:59 15/06/2023",
"750fb07f-bbed-4d9e-a18e-879e97adba41",,"Zůstávám silný, dělám pokroky\r",,,,"17:03 15/06/2023",
"a0f84e99-cc83-46b3-a68a-6de3d13b51f0",,"Každým dnem lépe",,,,"17:03 15/06/2023",
"dfb170ec-d2bf-4810-a0a6-1faad82e54d0",,"Copak nevíš, že korporace vždycky poslouchají?\r\r",,,,"17:05 15/06/2023",
"c11e72f7-5708-474b-abe7-18e4533db368",,"Jen se snažím držet se při zemi\r",,,,"17:08 15/06/2023",
"bbf778f9-98de-4a54-8242-cca11c630574",,"Nevidím, co to s tebou má společného",,,,"17:09 15/06/2023",
"61fcdfe6-8cb6-4d1d-a872-a088e40e734a",,"Jen se snažím být dobrý občan",,,,"17:11 15/06/2023",
"a0660bd6-d834-4902-92ef-e9cbb52cbdf7",,"Snažím se zůstat ostražitý, jak řekli Strážci",,,,"17:12 15/06/2023",
"0d3a331d-fe04-4ba2-aa03-94ec0502a380",,"Dávám do toho život!",,,,"17:13 15/06/2023",
"3fcb72f2-c71a-45a5-bceb-b4ae9c57d87a",,"Bylo by mi líp, kdyby tohle město nebylo plné chodícího smetí\r",,,,"17:14 15/06/2023",
"f0f576d2-9671-4f34-b5b3-f098eca2308e",,"Každý den je pohřeb, co nás Krueger opustil",,,,"17:17 15/06/2023",
"6ca14242-0b10-46e3-baf2-c4f96c3b8dea",,"Jsem unavený. Ale dělám, co můžu\r",,,,"17:17 15/06/2023",
"01aa5e77-a2f9-480c-830e-707a23323915",,"Dobře. Někdy je těžké necítit se poražený\r",,,,"17:17 15/06/2023",
"2d5ff11f-ffcb-4c77-b70f-037f3b8193e6",,"Svůj výkon zlepšuji každý den\r",,,,"17:19 15/06/2023",
"6a825dd7-3729-4a7f-8b88-4395d0d7de3d",,"Lépe, teď když je Apple zpět. Možná je přece jen nějaká naděje",,,,"17:20 15/06/2023",
"8ac0b919-bc88-4bbc-8257-2d269f63b0db",,"Jsem moc zaneprázdněný, abych dlouho mluvil",,,,"17:21 15/06/2023",
"3ed52210-a14e-4cb6-9c6a-3c15a3282b8b",,"Zaneprázdněný. Je toho tolik co dělat.",,,,"17:22 15/06/2023",
"1b4dc733-4e89-4c9a-afcd-0c0bd65173cd",,"\rHrozné. Už týdny nebyl pořádný zápas\r",,,,"17:23 15/06/2023",
"9add6785-a1f6-4f4c-9932-be200a96d899",,"Jen zabíjím čas do dalšího zápasu",,,,"17:24 15/06/2023",
"4c155904-661e-4a35-9eaa-1df2abfe55c5",,"Jen se snažím přežít tuhle žumpu. Kdyby vládli Bourboni, věci by byly jiné",,,,"17:26 15/06/2023",
"867c1e11-2a70-4bdd-bac3-9f115e300f3a",,"Jen si krátím čas, dokud se neotevřou bary",,,,"17:28 15/06/2023",
"f8a65979-9f25-4eaa-b19a-f665adcacc79",,"Důležité",,,,"17:34 15/06/2023",
"feaec514-9641-4d8a-85ed-dc11edae65cd",,"Ahoj, miláčku",,,,"17:00 16/04/2024",
"aa4d80c1-6600-4e4c-b677-d936471b6538",,"Toto je velmi důležitá zpráva, že na tebe nemůžu přestat myslet. Kdy tě zase uvidím?",,,,"17:36 15/06/2023",
"e2f9a935-b63e-459f-a14e-640458dc8253",,"|initial|",,,,"19:31 11/09/2023",
"d07f603a-20f9-459f-8826-c8b5c919b565",,"Ahoj",,,,"17:41 15/06/2023",
"fc81b51b-dce3-4df0-a335-db08f8dc59b2",,"Ahoj, drahoušku,",,,,"17:00 16/04/2024",
"dab31ac7-b4f2-4018-914f-fd8a0d92066b",,"Jen poznámka, abych ti řekl, že v tebe věřím! Nenech se jimi srazit.",,,,"17:42 15/06/2023",
"3e51646c-b2ae-4035-9b5d-463386f2963d",,"S láskou, |casualname|",,,,"17:43 15/06/2023",
"83616ffe-48db-44b4-91ea-a3fde07ad22b",,"bez předmětu",,,,"17:45 15/06/2023",
"8bb8256b-a263-442a-84fb-31fe775f951a",,"eden je mrtvý\n\njezte ze stromu poznání, abyste viděli pravdu\n\nnaše město je otravováno sladkými slovy\n\nzachraňte se, bojkotujte škrob dnes\n",,,,"17:46 15/06/2023",
"952c6593-2535-4e9f-ade1-56e5700f1942",,"L.E.M",,,,"17:46 15/06/2023",
"257f2c8f-5d73-4ec9-a368-1145d944de64",,"bez předmětu",,,,"17:48 15/06/2023",
"4280b622-9568-42a5-932a-833432b618e4",,"Dejte do toho trochu pravdy\n\nBojkotujte škrob dnes",,,,"17:48 15/06/2023",
"f8723365-d343-4470-b584-2fbb6dd8abdb",,"L.E.M",,,,"17:48 15/06/2023",
"710325e8-7244-4be4-a7dd-fb2c98278e55",,"Koupil jsi mléko?",,,,"15:33 21/06/2023",
"6a5a0331-dad6-46bd-bab9-bd6ff31a47c9",,"Promiň, zapomněl jsem",,,,"15:32 21/06/2023",
"8d66725b-b6b0-4c4c-9aa8-b2cf0ae115b4",,"Vždycky zapomeneš",,,,"15:33 21/06/2023",
"cf223a8f-439f-4986-b535-51ae8bb3cbea",,"Kup si pro změnu vlastní mléko",,,,"15:33 21/06/2023",
"dbb2e6fc-f956-4be3-8deb-97d266e46198",,"Vlastní mléko si koupím, až začneš tahat za jeden provaz",,,,"15:34 21/06/2023",
"e8edb986-98d1-4a02-ad75-e736215f3bb4",,"Viděl jsi ten zápas včera večer?",,,,"15:35 21/06/2023",
"6210b2b9-982e-4274-967d-0c9f7cc118dd",,"Nikdy si ho nenechám ujít",,,,"15:36 21/06/2023",
"c81c3dc1-4636-400a-8f1d-9f41b3306993",,"Ne",,,,"15:37 21/06/2023",
"23e292d7-7ec4-49d5-91ad-86e64f01123f",,"Zapomeň, že jsem se ptal",,,,"12:55 12/04/2024",
"d34e197c-ff68-487d-acca-98302cf5903c",,"Co na ty Bloodhounty?",,,,"15:42 21/06/2023",
"5aeea793-0bc3-4508-913a-9180658ea809",,"Jsou něco",,,,"15:42 21/06/2023",
"37ebf6d0-7f92-4a02-8c4f-0effefc4fb59",,"Ten Nosseross se umí vážně kutálet",,,,"15:43 21/06/2023",
"5c38113d-21a6-4860-80e8-d77cecc365e9",,"Že jo",,,,"12:47 12/04/2024",
"f84fb70a-4401-4d4c-b14b-4793c6957c91",,"Hej, četl jsi Echelon Game?",,,,"15:44 21/06/2023",
"1ef8d729-a352-47f3-ac39-a650a0f81ad6",,"Je to zakázané",,,,"15:46 21/06/2023",
"4e741f10-b7d6-4b9a-8eb7-557f28be8fa0",,"Jo, ale četl jsi to?",,,,"15:46 21/06/2023",
"9d34f591-afdf-4b36-b765-0aec74768d03",,"Na takový brak bych neztrácel čas",,,,"15:49 21/06/2023",
"f5e20e78-4ab1-4798-93a9-bd4cfb79bf87",,"Takže jsem šetřil, už skoro mám dost na Beauty Disk",,,,"16:12 21/06/2023",
"408fba5d-acd7-4694-853a-c8438fa62ac5",,"Slyšel jsem, že z těch disků můžeš dostat šroubovicovou hnilobu",,,,"16:08 21/06/2023",
"f70728c2-3e73-4e59-97c2-2d5107a84dc4",,"Přemýšlím, že půjdu na tu novou kliniku El Gen",,,,"16:15 21/06/2023",
"046f6ea5-e4b8-4baf-ad96-fef1cce4bf5b",,"No, tak to je fajn!",,,,"16:23 21/06/2023",
"b6f3c4f2-9bd5-4229-8888-3d7cb264833c",,"Raději ty než já, kámo",,,,"16:25 21/06/2023",
"ad563cf4-70e7-4464-9e36-fc2388b9413e",,"To je hezké",,,,"16:27 21/06/2023",
"3d79d9b4-3b99-44cb-9f85-5f0b1d8cd246",,"Jednoho dne si jeden z těch disků pořídím",,,,"16:27 21/06/2023",
"fd16c469-47f7-4aa6-86ef-4293a3b9b2af",,"Drž hubu, copak nevíš, že vždycky poslouchají?",,,,"16:31 21/06/2023",
"79084f58-1bd9-4e7d-b9dc-100a4f30d7aa",,"Byl bych idiot, kdybych řekl ano",,,,"16:32 21/06/2023",
"d441674c-7bca-467f-b873-0b5cf8043ca2",,"Ještě ne, ale chystám se",,,,"16:33 21/06/2023",
"0bdea965-19d6-48aa-9d86-98bf4919b503",,"Pojďme si promluvit o něčem jiném, dobře?",,,,"16:34 21/06/2023",
"49622801-6099-4329-9d81-0b15d4ea81fa",,"Víš, že moje produktivita stoupla o 12%?",,,,"16:35 21/06/2023",
"d412c156-4634-4163-b2ff-6e94396380dd",,"Jaké je tvé tajemství?",,,,"16:38 21/06/2023",
"3cab3ee3-658f-4d87-9d72-d89793f39cda",,"Škrob. Když vypiju dva za sebou, pracuji jako stroj",,,,"16:38 21/06/2023",
"007ac7a3-5162-4895-81b0-a1ad6d5b45ec",," Slyšel jsem, že Tanner Indigo se toho ani nedotkne",,,,"16:39 21/06/2023",
"057b696d-984a-4022-8976-2fbb404a34de",,"Jo, no, ten chlap není člověk",,,,"16:39 21/06/2023",
"43fee4b9-68b1-4f63-b885-9c3771c9bd17",,"Jen přijď na schůzku",,,,"16:40 21/06/2023",
"96dab04a-fa51-4c3a-8b2b-d8744d47de07",,"Říkal jsem ti, že o tom nechci mluvit tady",,,,"16:41 21/06/2023",
"1d8c40fd-916b-4789-ab86-efc41f1e1145",,"Už s tím přestaň",,,,"16:43 21/06/2023",
"03c0a71c-01e3-4ff1-9a00-99eddcafd3bb",,"Kéž bys se přestal ptát",,,,"16:45 21/06/2023",
"775ec507-df79-4702-b28b-8be09407ad4f",,"Prostě se stáhni, ok?",,,,"16:47 21/06/2023",
"d7650e1a-8032-40c8-9c0e-72e8e806fc32",,"Tak řekni, že přijdeš na jednu a já se přestanu ptát",,,,"16:49 21/06/2023",
"2df14b4e-1395-456f-82b5-e3f4ba3b7cc5",,"Popřemýšlím o tom",,,,"16:49 21/06/2023",
"ae2c0da1-c142-4057-b120-4cf4478ee30f",,"Musíme víc než jen přemýšlet. Musíme jednat",,,,"16:50 21/06/2023",
"58bb305c-f4ca-47f9-994a-e60e172d8e04",,"Dobře, dobře!",,,,"16:50 21/06/2023",
"21d40772-6d8b-41f9-b431-966c47e7b745",,"Ticho!",,,,"17:31 16/04/2024",
"2eaf7d9e-90ac-49db-98ea-bdd1740f7bf0",,"S těmito informacemi nic neudělám",,,,"14:38 20/07/2023",
"663fc001-4c7e-4fbe-a628-632493d7fc4d",,"Nemůžu pomoct, pokud nemáš víc než to",,,,"14:39 20/07/2023",
"af834971-82fb-4109-8407-e5ea795c05f1",,"To nestačí",,,,"14:40 20/07/2023",
"abb6852b-e24a-4e11-99d8-4458de409026",,"Vypadali dost naštvaně",,,,"14:41 20/07/2023",
"bff8abdf-b4b6-4b81-a8ba-151a030c5f65",,"V špatné náladě kvůli něčemu ",,,,"14:42 20/07/2023",
"f64bc73b-0215-43ea-b3cc-d0070c4f9f37",,"Vypadalo to, že jsou ve špatné náladě",,,,"15:22 20/07/2023",
"9ef3a315-b93c-4b46-b559-1404f2c2002a",,"Něco si dali, jestli víš, co myslím",,,,"14:44 20/07/2023",
"e6927ae5-c15f-4b04-9ce7-cbb9a92a54a7",,"Byli opilí jako dán",,,,"14:45 20/07/2023",
"5fcd68f3-66a0-4a82-a7a5-4aacd885439b",,"Byli dost opilí",,,,"14:45 20/07/2023",
"0d7fd310-34bd-4afe-af1d-c52fcf1cefb5",,"Vypadali zničení",,,,"14:46 20/07/2023",
"8217debd-4fc3-4ff8-a2b9-f466dce5921e",,"Vypadali smutně",,,,"14:47 20/07/2023",
"5ccbe630-af65-402d-ab48-0867d986a446",,"Vypadali dost sklesle",,,,"14:49 20/07/2023",
"cf121ec5-b638-4fa7-b194-a10d932c5078",,"Vypadalo to, že je něco trápí",,,,"14:48 20/07/2023",
"dcb26ea3-3db2-4c95-b9f3-935fb75f7498",,"Myslím, že mohli plakat",,,,"14:48 20/07/2023",
"86d133ca-e7d3-42c1-988e-dfbfc7e47ba2",,"Zdálo se, že mají dobrou náladu",,,,"14:49 20/07/2023",
"92622119-3d25-483f-a263-ac55984a3dc1",,"Vypadali tak nějak namyšleně",,,,"14:54 20/07/2023",
"cb09ae80-5447-4ce9-adf6-7c13a68a3de8",,"Vypadalo to, že dostali nějaké dobré zprávy",,,,"14:55 20/07/2023",
"ecafd807-870e-4d93-895a-0ad51dc3109f",,"Usmívali se kvůli něčemu",,,,"14:55 20/07/2023",
"7c079db3-b742-40d8-a6fb-045b0dbeb377",,"Jo, to je můj kolega, |receiver.name|",,,,"14:56 20/07/2023",
"fed6b2fd-fa98-4cb2-acce-0dd40ecaef87",,"To je |receiver.name|, kamarád ",,,,"09:55 11/04/2024",
"8b1982d3-e5d7-4266-a6d1-161519c89a48",,"Jasně, to je |receiver.name|, můj dobrý kamarád",,,,"14:58 20/07/2023",
"abc48112-b565-4eea-9fa5-b2183697fdf6",,"Samozřejmě, to je můj kámoš |receiver.name|",,,,"15:00 20/07/2023",
"9537aa3c-7f6e-4d6a-b081-b5ff821250cc",,"Pracují v tom podniku, |receiver.job.employer.name|",,,,"08:50 26/03/2024",
"0b3f56f7-6337-4328-b246-0c107ae40140",,"Pracují v |receiver.job.employer.name|",,,,"08:50 26/03/2024",
"3fbc1aaf-15af-497f-ae65-7459790dfd70",,"Žijeme spolu",,,,"15:04 20/07/2023",
"8c7ac92e-70c7-43a1-9c43-4b43338011c7",,"Právě teď spolu bydlíme",,,,"15:05 20/07/2023",
"443f8072-7cec-429b-8ded-3628a42a9340",,"Žijeme spolu",,,,"15:06 20/07/2023",
"d0069021-3765-4aed-b6bc-42e2fe854613",,"Opravdu se zajímají o |receiver.interest|",,,,"15:07 20/07/2023",
"2cbf42e6-2bc9-4338-8384-ca4174f37cca",,"Pořád mluví o |receiver.interest|",,,,"15:07 20/07/2023",
"dfe8ba9d-1fa2-47b4-a556-bfd108eb7a06",,"Pořád mluví o |receiver.interest|",,,,"15:08 20/07/2023",
"dd2ad2cb-5c6c-460c-abcd-f82cbee865d6",,"Nikdy nepřestane mluvit o |receiver.interest|",,,,"15:10 20/07/2023",
"f8673cb4-6b6e-45d5-bc02-afcd277ff331",,"Jasně, to je |receiver.name|",,,,"15:12 20/07/2023",
"a4e58d84-96ca-4060-b419-8aed9d2463a3",,"Není to |receiver.name|? Znám je",,,,"15:12 20/07/2023",
"248a23fc-878a-4187-895c-adc7ecc18587",,"To vypadá jako |receiver.name|",,,,"15:12 20/07/2023",
"cfbc9795-cd62-48a2-96d8-eae437ff670a",,"Hej, to jsem já!",,,,"15:15 20/07/2023",
"f6784a20-80c8-40cc-835b-73917b9d94d3",,"Jasně, to je můj partner, |receiver.name| ",,,,"15:16 20/07/2023",
"863bc2fd-926d-4a6e-bf84-2ba3df1e89c0",,"Jo, to je |receiver.name|, můj partner",,,,"15:17 20/07/2023",
"9841093e-a45d-48af-9d89-51fd3d723ba1",,"Vypadalo to, že spěchají",,,,"15:20 20/07/2023",
"dd36bf0f-0942-4d44-8d36-72a13528a8d8",,"Zdálo se, že hrozně spěchají někam",,,,"15:20 20/07/2023",
"2e27ad2f-b5b9-4363-bec0-f53a3658a107",,"Vypadali dost manicky",,,,"15:20 20/07/2023",
"cadb14b9-9446-41f5-bc80-8d05a6bcf2d5",,"Dali si příliš mnoho Škrobu a Rži",,,,"15:23 20/07/2023",
"9ffcbc71-d01e-47b4-9c2d-f22d77e1dbbc",,"Viděl jsem je u |receiver.home.building| ",,,,"15:25 20/07/2023",
"89f9c0ba-54d1-41e5-84cc-e00a8e2b19c3",,"Byli kolem |receiver.home.building|",,,,"15:26 20/07/2023",
"0fe78b1d-77bf-4690-8d3d-1f6e23f670c7",,"Nejsem si jistý, ale myslím, že jsem dnes slyšel křik kolem |sightingtime.time12rounded15|",,,,"15:27 20/07/2023",
"c13a20b0-f80e-4cea-aa86-1ed7821c94cf",,"Myslím, že jsem slyšel křik kolem |sightingtime.time12rounded15|",,,,"15:28 20/07/2023",
"5b486499-fdd6-4e84-89c6-76ced9e873fe",,"Někdo křičel, dělal zatracený kravál asi v |sightingtime.time12rounded15|",,,,"15:29 20/07/2023",
"dd088bc1-f674-4d6b-8288-90f455056c06",,"Slyšel jsem, co mohl být křik kolem |sightingtime.time12rounded15|, v tomto městě si nikdy nejsem jistý",,,,"15:31 20/07/2023",
"4ff21778-2459-4e2b-a06c-9c2e597fecb4",,"Hm, viděl jsem někoho chovat se divně...",,,,"15:35 20/07/2023",
"6d8e72e7-164e-4742-ba67-110009182839",,"Byl tam podezřelý typ ",,,,"15:34 20/07/2023",
"53d5277d-ad4a-4681-ac3b-ecc594bbcbc6",,"Jo, viděl jsem někoho podezřelého...",,,,"15:35 20/07/2023",
"42cc5a80-7526-48b3-b7d8-12a8307d5bf5",,"Nechci mluvit neuváženě, ale viděl jsem někoho chovat se divně...",,,,"15:36 20/07/2023",
"c849d905-bbb2-44df-9892-eca0a4c2d4b0",,"V tomto městě? Dobrý vtip. I když jsem viděl někoho chovat se zvláštně...",,,,"15:40 20/07/2023",
"1e1b229a-e9fd-4f87-aa28-dcf80c6f56d9",,"Jo, někdo se tam plížil...",,,,"15:43 20/07/2023",
"8b91bee7-758d-4ced-9aae-7a219d075159",,"Nic neobvyklého",,,,"15:43 20/07/2023",
"0a9a26fb-173f-481f-9b30-a5484b5654fb",,"Nemůžu říct, že bych",,,,"15:43 20/07/2023",
"b34a8ac2-8a37-4e09-a399-fdd54ee0bf21",,"Nic jsem neviděl",,,,"15:44 20/07/2023",
"57b4f008-5419-4410-ae71-ea3022b23e03",,"Ne, myslím, že ne",,,,"15:44 20/07/2023",
"1bc7ce79-bdfd-4e5c-8f07-cf5b6e762aec",,"Nic, na co bych si vzpomněl",,,,"15:44 20/07/2023",
"a6a9b0cf-7302-4047-a745-b269089baf15",,"Myslíš, že bych ti to řekl, kdybych?",,,,"15:45 20/07/2023",
"042d0577-ea56-488c-8928-ac78138a89d3",,"Kromě tebe, co mě otravuješ? Ne",,,,"15:47 20/07/2023",
"f73cecbe-2e96-47ac-9e91-00e17d58ebda",,"Ne, obávám se, že ne",,,,"15:47 20/07/2023",
"71d1396c-9d16-4394-9904-cfe05b7442b3",,"Ne, promiň",,,,"15:51 20/07/2023",
"4e9e0460-8ae1-4f4b-8552-178cf12c778a",,"Ani zatracená věc",,,,"15:50 20/07/2023",
"42d3195f-883d-4045-98b1-24fe67f78060",,"Kromě stavu tohoto města? Ne.",,,,"15:52 20/07/2023",
"f69f3b96-67b3-4ed8-b304-f9254d934090",,"Nezvyklé, hmm? Nemyslím, že bych ",,,,"15:54 20/07/2023",
"e07bb9c7-cefb-4c6e-b6c0-d8e02f980df6",,"Nic, co bych řekl takovému šmírákovi, jako jsi ty",,,,"15:56 20/07/2023",
"c9144f21-ae8f-49f3-a0e8-40cf4f5e5c18",,"Ne, starám se o své věci ",,,,"15:59 20/07/2023",
"56b2c4a4-1341-4d6b-bc9e-4db368b18106",," Jak vypadám, jako noviny? Ne, nemám",,,,"16:02 20/07/2023",
"b2500022-ba69-4116-9a08-5f99d7cf5fa0",,"Nic mi nenapadá",,,,"16:04 20/07/2023",
"95098e9b-683d-4229-a6b7-a6dab66ad594",,"Kéž bych mohl pomoct, ale ne, nemám ",,,,"16:06 20/07/2023",
"be70075e-d852-4676-b1e8-8e88c62a6036",,"Dobře, pokud to pomůže...",,,,"16:12 20/07/2023",
"a34d83f0-4e21-43ce-b7fd-ed1e3e49adae",,"Jasně, myslím, že bych mohl...",,,,"16:13 20/07/2023",
"311d0e1b-bef1-46c0-a122-b2d4f31dd0d3",,"Myslím, že mám trochu žízeň",,,,"16:19 20/07/2023",
"331fe2ff-a708-45f6-b3d2-d089a9c5603e",,"Nic nepřekoná Škrob",,,,"16:19 20/07/2023",
"27db87f3-2cfc-4aad-bc46-ec65a9fff6f5",,"Slyšíš sám sebe?",,,,"16:20 20/07/2023",
"247f1341-4f59-4bb1-8098-96aa95df921a",,"Cokoli, kašpárku",,,,"16:21 20/07/2023",
"3ad742e9-f46a-4b57-a03b-cbba463fcd59",,"Inzeruj si ve svém volném čase",,,,"16:27 19/02/2024",
"5abb22bc-1be2-41d2-a349-35686366d632",,"Tady je kód, kdyby se někdo ptal, nedostali jste ho ode mě",,,,"16:24 20/07/2023",
"a1c556d3-94b7-4f46-87bb-7305f6fd92e2",,"Tady je kód, jestli tě chytnou, jsi na to sám",,,,"16:25 20/07/2023",
"0dd05212-f474-47e1-bd64-567aa8c90531",,"Raději bych, abys to nedělal",,,,"16:26 20/07/2023",
